tweet,label
a miserable bitch is on the docket today lois misery lerner better get grilled the ordered harassment was undeniable breakherdown war,0
beyondtomcat youd like that wouldnt you fag,1
flow935 jus wanted to let y225ll know hope the hurricane kills your soca sunday trash lordwillin,1
poloswagmaster if you go could you hook up the plant city faggots or,1
rt taxstone yall bitches sending inviatations to the wolves than get mad when they at ya door,0
bitch youre the ugliest cunt ever,1
briscoefunnyguy kaeejones i gotta see that hoe in person cause im sleeping on that hoe for now,0
its levels to my bitch you cant fuck her nigga cause she like red bottom you cant afford her nigga she got benz you riding honda accord,1
8220kittyhello14 imyungjay 127850127850127850127850127850 bitch ass nigga fuck you  1280791280791280791280791280791280771280771280771280771280778221 lt these hoes aint got no manners realtalk,1
karmas a bitch and so are you youll be getting along just fine real soon,1
8220bixxhmakemerich if u ask me every bitch gay8221or bi,1
pop a nigguh sound like crisco,1
i never had any friends the entire time i lived in virginia no one was cool to me i hope those white trash southerners all die,1
jai may make an appearance at the party love that fag,1
cant stand bitch ass niggas,1
got a red ass bitch wid a red ass pussayyy,0
rt sbnation plenty of kobe vs dwight trash talk after the game too httptcoycwfrv7syx httptcotrhyfjoiwc,0
i hate when people tell me i have to many tattoos and they make me look ugly like bitch fuck you,1
takin it straight to dirt why finger the pussy when i know i can put my dick in it xernee18,0
have you ever popped champagne on a plane while gettin some brain whipped it out she said i never seen snakes on a plane,0
erinscafe we hate the yankees though right i feel like im really good at hating them,1
chemicalkidss this bitch look like a fucking white trash trailer park queen lookin man bear pig httptcofqyxljyiet,1
rt harmonlauren jennas a faggot,1
when a super bad bitch walk past u and u cant help but stare httptco64iwjvx2xe,0
my nig kkeldalegend took me out for some more of that good old new orleans soul food httptcovcbkacqbhv,0
rt pornandcole side bitch or main bitch you still aint the only bitch 128079128175128175,0
rt imlesliechow my entire school you dont talk much me beause youre all cunts,0
rt giannenichole trassshhh rt willieobeamen them 13s that come out this weekend so trash,0
you ever randomly woke up and ya bitch standing over you just staring,0
whatever happens i wont let racism become a big trend again i refuse over my fuckin dead body bitches im mixed i cant be racist,0
tell the hating niggah stfu,1
jmellor432 fag,1
frankiejgrande fugly queer white trash,1
ion care fuck that hoe 999665039,1
halloweens over and bitches still playing roles,0
this nigglet 1008465039,1
tinnytimm taylor wack ass bitch nigga,0
rt broganwebber beyonc233 is trash,1
shawnirwin9 okay closet fag,1
lillivonschtupp 13damage brazenmodels i dont likes dat magazine all da black folk look like dey one chromeasome away from da ape,1
fuck the church you attend  fuck your god fuck the nigguh you call the savior  its a fucking new world order baby,0
after 27 weeks straight of that nigga being you mcm we get it bitch yall fucking 128514128514128514128514,0
rt jenjen2014 my old man has a white galaxy phone cuz hes a fag,1
rt connorbagen you know shes a dyke when she asks for mens golf clubs,1
must have been a light skin hoe 8220campaignmindy lmfao wtf she mean af 1285571285578220trickinggawd he wasnt ready bruh rip httptcoljrqrdbmfi82218221,1
ivettebrianna you better feel the love i dont even show these hoes love lol,0
rt vinehumor flappy bird is taking over my life i can hear the bird crashing every time something goes wrong httpstcokuldr4mabp,0
calistrong  lol its possible that a hoe can treat you the right way but will she love you the right way no a hoe will be a hoe,0
saraelizabethj4 thats what happens when you date a colored,1
8220callneeshcakey kannie amp vonnie some tiny ass bitches1285571285571285578221128557128079128079 i hated when you and crissi started calling us little body bitches in hawaii,0
i swear a nicca sleep but im up  tired as fuk,0
am ghetto httptcokgu2sepiqz,0
not all females constantly tweet about their boyfriends but i wish death on the ones that do tired of you and him bitch,0
rt sblmnlcrmnl woodslamar shut your nigger ass lamar,1
matthometeam  you know what you did you faggot there are literally thousands of people that have you on their radar homo,1
pops told me never stick ya 127814 in a broke bitch,0
rt chiefkeef dat bitch katy perry can suck skin off of my dick,1
need some hispanic pussy,0
8220dickfurari hell ya they should make more malt liquor ads like this httptcoh0jgortnf88221 dis be heaven fo a colored man,1
zhugstubble naw nigga whats up with em hands what happened to the shit you was talking a couple a months ago eat bitch,0
anony386 turntolive tweenki they are wrong you are a nigger always causung mischief among ur own people,1
when it rains its good go to the mall weather all the coons be at home,1
drfreezeburnn thats not bias its an objective fact that philly fans are cunts,1
mace for your wife charlie brown rejectedpeanutsspecials,0
as soon as a bitch think shit sweet give em wat they been asking for,0
rt cigarsnscotch whats black and yellow and not going to win this year wrong the answer is tiger woods,1
techn9ne why did they add your name all ghetto like that looks like they used label maker lol,0
all the bitches in shameless are straight bugoutsss,0
l1ltr4p fucking losers wetbacks sorrynotsorry,1
same hoes with they ass out tonight gonna be singing jesus loves me in the morning,0
this is for my ghetto motherfuckers missy elliott,0
southcarolina is full of white trash,1
iwanthisheart ok u fat precious lookin ass bitch u big fat back at the barnyard lookin ass bitch i can fix my grammar but u still fat,1
assholeking with pills that nig will last 4 years like magic j that nig should hav died years ago yall the first team to draft gay,1
watch out nigger lovers you day is coming httptcozv1cpk1iy8,1
alaquannd what you laughing at hoe,0
happy columbus day even billmaher likes cocaine and columbus what the fuck is wrong with you liberals fuckin moron retards,1
kevinmcadams because ians retarded,1
these hoes be lying to all of us nigga i got news for the monogamous niggas yo bitch fucking anonymous niggas,1
rt maniac3x notoriousbm95 woodyafc whiteponyjr santi4l bamoose12 start crying and stalking him faggot i want to laff,1
repeat after me where my bitches,0
austing1135 answer my snapchat faggot butthurt,1
bossmelle never followed him ignorant monkey,1
i heard them same pussy niggas hatin ,0
rt longlivechris project hoes 8220williedhoe when bitches get that income tax they do shit like this httptcoedshclcjrk8221,0
rt lebronvuitton joe changed her life and went back to his old bitch128514128514 82201stnamebravo lebronvuitton ha she got them bitches worked o8230,0
andreberto cant wait for more peds is that it roid munching faggot,1
hugh hefner has lived the life that most of us men only dream of the man is 88 and still gettin all the pussy he wants,0
billythathird dimiartale aye were da fawking ginzos of fawking queens and fawking nassau,0
poof vamoose son of a bitch,0
alright ya faggots lets just stop with all the so and rt no one gives a fuck on what you think of other people probably lying anyways,1
rt newnewgotbandz look at yall bitches for the child support keep getting pregnant ass bitches,0
rt yaboylilb if i ride up to your bitch in these then homie consider yourself a single nigga httptcodtjy9rhtdf,1
lets kill cracker babies wtf did i just hear wow,1
dis broad done tagged dis nicca n a video of his sis giving dome  tragic,1
brrrrangadang this nigga 128529128529 know damn well you a coon,1
starkfreeordie i fuckin want outgt im tired of this bullshit faggot ass closet racist wannabecommunewithoutrailroad stategt cali,1
8220mikeypdacav5 i love the song john doe dope8221 mirandawigley edenbaby101 faggots,1
some niggas save hoes,1
overripe eggplants are not good eats uncletweet,0
klsouth missdidi23 is an evil hate whitey racist who thinks delbert belton deserved it maryforbes14 enemiesofdonnaj stephannanson,1
rt consprcycarrot blow shit up and get fatter white trash love this holiday,0
do you think all the rice fags are at mcdonalds,1
this niggga said i be branding bitches 128569128514128514128514128514128527,0
she threw that pussy in a circle i wanted her to throw it in a pentagon tho,0
sammiboyden bruh we can finally roll like rednecks  drug dealers,1
allfucksgiven like a hoe gettin dick all day and then tonight she gettin more,0
rt midniteboss if you snipe youre a fucking faggot i fucking hope all of you snipers get fucking raped and suffer from cancer,1
i hate bitches who thinks everyone wants their nasty ass like no 9995 youre not cute 128530,0
rt therealelp from cnn tonight  n word or crackerwhich is more offensive probably the one you wont spell out you fucking hacks8230,0
lmfaooo8220adrienbroner two bad bitches giving me head at the same dam time oldpics lol httptcoy4dxfh8nlv8221,0
every slant in losangeles should be deported those scum have no right to be here chinatown should be bulldozed,1
dinneny is out of his goddamn bird trying to say yoburger is better than 5 guys,0
rt classiertrash shut up bitch,0
tyracountryman nah gurl this pussy private 128581,0
clan of retards,1
i was accused of never taking a full front face shot so here is one no slant or angle or nothing  httptcoycuvypv1n0,0
rt officiallyice rt manatti23 i fucked your bitch cause she gave me a boner she went down twice like adrien broner freckbars,0
i love all people for who they are but theres this one fag that goes to my school that can catch a ninja star to the face asap,1
freak hoes,0
rt nerdatcooltable soon as your girl see niggas pouring champagne on bitches ass she should want to leave,0
roman catholics in the us are trash they give catholics in europe a bad name,1
128588 rt idome2 this vodka be having all the hoes bent over128553128131,0
yawlknow hoskinsty96 all of these rednecks and none of them can keep the fire lit 128514128514,1
cuteciothes xoshelbie go buy them bitches,0
dangitstiff you look like fucking shrek bitch,1
crowefashow cause of the loads of pussy you get right,0
her pussy like me her heart like fuck it,0
