comment,label
8220bsbhforum beatthehab nyr httptcookvhwhy3vh8221 canadiensmtl pussi,0
8220bdavis0529 smdh eagl fan you a bitch rt mikemiss975 hey giant fan victor cruz is over danc to that8221 hey watch it,0
8220baabyd caus i look great bitch fuck you mean 1285571285141285148221,0
8220badazzjsp im suppos to eat yo booti bitch wym8221 128557128557128557,0
8220banqqjayi 1jaye 8220itskeejay i cant rememb all the girl ive smash 1285631285848221 on god128588ho shit8221 not technic it take 999665039,0
8220barryclerjust i cri like a bitch after my first breakup never love again lol8221,0
8220basebaiivin michael pineda hide pine taron hi neck httptcopjrkjeay6h8221 fact that the yanke cheat 128077128077128077 go red sox boston,0
8220basedchasen chad jordan in thi bitch8221 im cri,0
8220basedchasen grandma alway b ask you do you have a girlfriend noi got hoe tf you mean8221 real shit,0
8220baseddevjay bruh im tell you if she got zebra print bed sheet 910 she a hoe8221 racheldor 128514128514128514,1
8220beardedgemini 8220ginasanabria i have no hoe becaus yah nigga aint shit82218221,0
8220beautiifulvixen bitch love throw that irrelev shade 9995128553 go sit lil bitch 8221128175128175128175,0
8220beautyofasinn so they realli delet flappi bird from the app store cu someon kill themselv over it 1285148221 foreal foreal 128561128557,0
8220beenslimm too mani lil nigga on my tl httptcovqgezmmwws8221 boosi got hoe,0
8220benkasso ill beat the pussi up that a hook right thur8221 128064,1
8220bestofad rape cannib you wont recogn the origin version of these fairi tale httptcoprnj8efaoi8221 man wtf,0
8220betteraretulip jose ur mean 8221 i said ili stfu hoe,0
8220betteraretulip girl are fuck retard my back start cramp up man8221 it the doubl ds,0
8220bigmamaate there a differ between be actual crazi amp aspir crazy8221 real shit i cant stand fake crazi bitch,0
8220billieboymitch vsamon man i wa bouta text all the bitch that ever told me that 1285148221lmao you should,0
8220bixxhmakemerich if u ask me everi bitch gay8221or bi,1
8220blackangelo25 first time with 3 lol httptcomitmfpvvlw8221 yuhhhh we hit that hoe,0
8220blizzylc vice504fli u need to be in someon church negro8221ur absolut right but i work sunday but still no excus,1
8220blizzylc polic just tri to rodney king a nigga8221happen to my nig out here,0
8220blueeyebean vienna sausag clit httptcoyy1gj6oeds8221 i suck dat bitch don8217t y8217all eva believ a color man don8217t eat no pussay,0
8220blueeyebean lesbian pussi tast like rainbow trout8221 lezzzbehonest,1
8220bobbybudn oxtail and yellow rice is blasphemy8221 boneless,0
8220boobah what the symptom for ebola my stomach been hurt b im nervous8221bitch you better not be we wa drink out same bottl,0
8220bookertweet there starv children in africa but thi bitch use banana to plug her butt hole smh httptcodjpga7qay58221 wtf128514128514,1
8220bossmancarl i just wanna do someth for somebody8221boy sound desper than hoe how you bout you start off and flat that nose of your,0
8220braucodrama hate an overli hood girl aye hoe we not listen to keef all night 1285141285148221 128514128514128514 i feel you,0
8220breahna whatevaittak it too earli dont annoy me8221128563 dont come back from ya fun fill weekend and give me attitud hoe,0
8220breadtruckkbri these hoe gon come ampamp go i feel it8221,0
8220brocultur when life knock you down stand the fuck up and say you hit like a littl bitch8221,0
8220burgerk tweet how you watchlikeak httptcojrgg9eq4xv8221 i watchlikeak fo da color folk die from di shit food,0
8220burgerk what8217 go to be your pick for selectionsunday 2for5 watchlikeak httptcoabam30gsk48221 di make color folk happi,1
8220callmekitti whatevaittak haha imma catch ebola trynna keep myself warm lol8221128514128514128514 ewww bitch well stay far away from me,0
8220cmre24 8220sum wrong with the pussy8221 sweets8221smh,0
8220cmre24 wasn8217t that great to me either rt ahki117 equal wa trash denzel offici wash bruh8221neith wa flight,0
8220cristiandior 8220joshragg wedontsmokereg cristiandior you tweak rich homi is trash8221 you damn near still listen to lil b8221 wow 128553,0
8220cryaboutitnigga i get paid too chill8221 share the wealth lil nicca,0
8220caiiv on some real shit if i catch thi bitch it game on8221,0
8220cakemamaa yall hoe messi on god 8221nbs128064,1
8220callmegb brittnaomi lmao rt elepicoru tempt to send thi httptcoouc9ke3scn fuckin hoe lmao8221128557128557,0
8220callneeshcakey i wanna go to thi lil shit tonightbut the way how bitch face be set up i be wantin to slap em when i see them8221128553128557,0
8220callneeshcakey kanni amp vonni some tini ass bitches1285571285571285578221128557128079128079 i hate when you and crissi start call us littl bodi bitch in hawaii,1
8220captainyankee2 two of the best yanke derek jeter and joe torr joetorreday httptcoxmyxfdbkox8221 jordanlure,0
8220causewereguy one wrong move and consid your bitch mine httptco01vjzqnahh8221 itsgabbyella lyssarae16,0
8220caymariee 8220whereyohussleat caymariee bitch8221 what u gone say bitch for were on the phone bitch8221 cuz to the let these mf know 128514,0
8220caymariee i realli hate thi bitch but she know me best 1281491281538221,0
8220celebovickotf i hate a bitch that like to argu n shyt8221,0
8220chanellelee you boney littl hoe wizkhalifa smile for the day httptcodcxdftjsjt82218221 thi is funni,0
8220charliedayquot vietgoddamnnam that what happen go get me a beer bitch8221 johncolman,0
8220cheddar85 got the carburetor foyer my chevi c10 be rebuilt by my redneck friend everybodi got one8221 i need 1 they can build,0
8220cheyagurr amitchellll13 ur serious a fag8221dont hate,1
8220chhicoo vsamon stupid bitch8221 httptcok7myvflwfg,0
8220chriscooper907 akmuel breason18 it brandon motherfuck reason8221 he a bitch nigga,1
8220chrissycindi waka tammi just got her ass beat httptco9in5iysnpi8221 ctfu how nigga be they dont ever have they bitch back 128514128514,0
8220chrissycindi if a bitch tweet i lose interest fast slide in her dm caus she a thot8221 good look,0
8220chrizzyf tri to run game on me u dumb bitch 8221 her tho,0
8220chykalet i know i must make a lot of yall hoe sick amp all i can tell you hoe get use to it bitch8221,0
8220ciddyp60 i wouldnt trust a male cheerlead all cuz 8221 cimarron got one 128514 amp he got allll the bitch,1
8220cinnnthia im just a bitch for no reason i think im funni sometimes8221,0
8220ciscoallday 1bcarter if by marri her to avoid pay child support is a win then yeah lol8221w dont see the hoe the same amp that ok,0
8220ciscoallday 1bcarter one of your side chick came up 5k8221 them bitch know where i live i be hide from my cuz maiapapayyya,0
8220ciscoallday 1bcarter your right ill take girl on the right over kim ani day httptconbkhcg0bzq8221can u support that hoe,0
8220ciscoallday fuck all the heat bandwagon rider we know who you are8221 u sound like the hoe mad they man cheat with a fat booti bitch,0
8220ciscoallday if miley realli got knock up by juici j that shit is wild 1285638221 didnt he say u say no to ratchet pussi juici j cant,1
8220ciscoallday if you have a differ dude everi other week you might be a hoe js8221no your not dont listen to him ladi dou,0
8220classicpict httptcozstrqbpwpw8221 shit like thi is retard,0
8220coilegefess final got a hot bitch to danc on me came in my pant while she wa grind on me lost that chanceuwmadison8221lmao,0
8220codeejam that one ex you cant seem to get overltltlt8221 an is a cunt,0
8220codeinequeeeen im tire of her corni vine ugli face and stupid voic my nigga httptcomstruehtdj8221niggah she sexi 128561,0
8220coleyce lilaerii yhanaaaa dthang lmfaoooo bitch dont start8221 okay bitch,0
8220coleyce lilaerii helloooo bitch8221 bitch no one avail,0
8220coleyce lilaerii upload our pictures8221 wat pictur bitch,0
8220comedianspank where the hoe at8221 shit u got em,0
8220commonblackgiri bitch that ham on her face httptcovsrayshd5y8221 racheldor,0
8220commonblackgiri here8217 to all the kid who have never found their name on anyth in a souvenir store8221 thank mom for the ghetto name,0
8220commonmankfan and that whi mock draft are a joke my friends8221anyon,0
8220condeezy3 what to do after the gamehom alon and noth to dosomeon come chill mayb go swimm8221 ima do ya bitch,0
8220crowdifornia we agre do you httptco4diz5nkymn8221 fuck ye i do send those illeg wetback home,1
8220cuffablepisc toni romo in my top10qb bitches8221 httptco17sa90xg2h,0
8220damnfuckne i just wana eat some food drink some liq go to thi parti and have a bad bitch waitin on a nigga when i return82218221,1
8220diycookeri oreo cookies128523 httptco8zcjww56zz8221bruh 128525128539128553,0
8220djzeeti rt djzeeti black bitch turn 60 buy a hat and act like jesu forgot they wa fuck nigga in the park8221 loooool,0
8220djdrac fuck drive stick it gay as fuck8221 shit pussi say,1
8220dshmee tom bradi slowli becom washed1280648221 nah hi weapon just trash,0
8220dstacks23 if you aint got shit goin for ya self what bitch gone want you8221100716503910071650391007165039,0
8220dalovebelow bdvglat drtruth247 yall bare hoe yall dnt care bout 8221 i spent my childhood in a wild hood,0
8220damino96 8220i8217m afraid of commitment8221 a hoe8221,0
8220dammitslimm ppl who think webbi betta then boosi ju retarded8221,0
8220damnimtal anybodi that get trade straight up for brandon knight is trash brandonjennings8221bushalmighti,0
8220datbitchjay omarion ol girl w thi neg ass vibe i hate mama like her 128530 hoe need to be 1281651280741281658221,0
8220davethebrave1 i like how virgiliolla think im talk to hoeshel nah lol8221 my bad i forgot you aint got hoe like vdawg do,0
8220davethebrave1 i wish you were here8221 stop cri bitch im omw back alreadi haha,0
8220davethebrave1 watch attackoftitan on adultswim8221 bro you a han for steal my tweet bitch ass nigga,0
8220dedicated03 wassup twitter 128518 httptcornetkfxm7f8221 wassup bitch,0
8220deepaul19 i aint got no type white bitch is the onli thing that i like8221 dead 128514128557,0
8220deeiigge my dog like scratch at the floor befor he lay down he weird8221 buddi normal your weird bitch,0
8220deuce1990 what will the laker be after kobe8221 trash,0
8220devjayaintshit these hoe aint loyal 128557 httpstcohimkk7fyxb8221128557,0
8220dickfurari hell ya they should make more malt liquor ad like thi httptcoh0jgortnf88221 di be heaven fo a color man,1
8220dipexyrichn whi that hoe cri in her mugshot8221128514128514128514128514 bruh,0
8220dittoguwop all these hoe been pass around to a cleveland niggah8221,0
8220drmalvo woodslamar httptcochnxcplzwr8221 hidey hidey hoe white folk be all noyvou round color,1
8220draketakecare12 you don8217t listen when i talk mayb you8217ll listen when i walk8221 that bitch still wont listen,0
8220dramadough 8220narabprettyass crip bitch b dusti asf82211285141285141285141285538221128514,0
8220drestil 8220drtruth247 buddi drug the whole train lmao good extra ass hoes8221 hate them ny hoes8221m too,0
8220dreamgirlsonli 128525 httptcow43kps9zp08221 now thi hoe bad,0
8220drummerkid0328 reggi give me headach my niggah 1285451285678221128175128175,0
8220dualwieldkatana after you get done run train on a bitch that on her period httptcodwghtga9368221 1285141285149995 no that nasti,0
8220duecedagod jefdabest im on my yu shit use linkedin at work b8221 lmfaoo bag them linkiden hoe lol,0
8220duhitsadrii how bitch how 8221128514 fresh,0
8220dukealexmoor malibu on a comeup but in other news she mean denna hoe and not even light skinedddd httptcosggokjtsch8221 hahaha,0
8220duncanhin kbthree fck you nigger8221 lol jk bra,1
8220ebrchiefington dej loaf ever bitch wc today all it take is a lil juic and these bitch want you8221,0
8220edgarguillenjr lol good now i got them nasti redneck off my back i can take care of business8221 blakeanderson21 daltonryann he seriou,1
8220elgrillo1 islam state suspect in indonesia are chines uighur httptco58idicahzt8221 uighur jihadi theyr not just a prc tool,0
8220emoney25 west305 imjustded ima whoop thi boy8221 it noth you bean head ass bitch,0
8220erikaj00 8220hazeldotcom hell naw rt dexlug i wanna see thi httptcou1dqv3eev38221 ye lol8221trash as hell,0
8220erikaj00 i saw a girl scratch her privat today what that mean8221 dont fuck her right in the pussi,1
8220erikaj00 killin in tekken 6 1285268221 lie you trash,0
8220fratern i want to be obsess with someon and i want someon to be obsess with me8221then u might have to kill the bitch128563,0
8220fredosantana300 up make plays8221 can i have my slut bitch girlfriend u alway rap about back yet,0
8220fabianml im fuck tire end the night with some rips1278091282938221 so much for hit me up bitch,0
8220fliirtnextdoor if yo pussi stank u wasnt rais correctly8221lmao,0
8220fliirtnextdoor phat pussi 128525128553128166128166128166128520 httptcocbel8h29e18221that look like a scrotum,0
8220flyairwalk everybodi entitl to they own opinion tho8221 not that bitch she need to shut up amp sit the fuck down,1
8220foreverrrjadaaa huge nip scari me8221 they scari me too,0
8220freakyabandon mental asylum in dalla texa 1980 httptco03s8desezq8221 should i go find thi hoe,0
8220freddiegibb tea bag a bitch8221 pahahaha,1
8220freeblizzicbc if i post pic of everyth i do in my life yall hoe would fall in love 8221dont kill em chan,0
8220friendlyassh0l 53 200 lb aint thick bitch you a fuck warthog8221128514,0
8220friendlyassh0l you fat bitch needa stop bite your lip when you take pictur yall look hungri not sexy8221128514128514128588,0
8220friendlyassh0l how bitch be look the first day of school httptcoopskh1xzgb8221128514,0
8220fukkntyl lilaerii lightskin mf lmfaooo8221 ight white bitch lol 128299128299,0
8220fullacharisma and happi to be hoe too smh8221better than be in denial,0
8220funnypicsdepot fuck white peopl httptcouyjgzux4cc8221 bitch wut,1
8220funnypicsdepot all the senior young side hoe gonna be at graduat like httptcoqfdbbu4hpv8221,0
8220funnypicsdepot realist bitch to ever step foot on a soccer field httptcocsfigyqut48221 everi team ha a bitch like thi,1
